HONEYWELL INTERNATIONAL INC,HONEYWELL,,HONB
HOPI HARI SA,PQ HOPI HARI,,PQTM
HORIZON THERAPEUTICS PLC,HORIZON THER,,H1ZN
HORMEL FOODS CORP,HORMEL FOODS,,H1RL
HOSPITAL MATER DEI SA,MATER DEI,NM,MATD
HOST HOTELS  RESORTS INC,HOST HOTELS,,H1ST
HOTEIS OTHON SA,HOTEIS OTHON,,HOOT
HOTEIS RIO ALEGRE SA,RIO ALEGRE,MB,HTAL
HOWMET AEROSPACE INC,HOWMET AERO,,ARNC
HRT PARTICIPACOES EM PETROLEO SA,HRT PETROLEO,NM,HRTP
HSBC BAMERINDUS SEGUROS SA,HSBC BAM SEG,,BSEG
HSBC HOLDINGS PLC,HSBC HOLDING,,H1SB
HSI ATIVOS FINANCEIROS FUNDO DE INVESTIMENTO IMOBI,FII HSI CRI,,HSAF
HSI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,FII HSI LOG,,HSLG
HSI MALL FDO INV IMOB,FII HSI MALL,,HSML
HSI RENDA IMOB FDO INV IMOB,FII HSIRENDA,,HSRE
HSI RENDA IMOB FDO INV IMOB,FII ICON,,PRGD
HUAZHU GROUP LTD,HUAZHU GROUP,,H1TH
HUB COSMETICOS SA,SWEETCOSMET,,SWET
HUBSPOT INC,HUBSPOT INC,,H2UB
HUMANA INC,HUMANA INC,,H1UM
HUMBERG AGRIBRASIL COM E EXPORT DE GRAOS SA,AGRIBRASIL,MA,GRAO
HUNTINGTON BANCSHARES INC,HUNTINGTON B,,H1BA
HUNTINGTON INGALLS INDUSTRIES INC,HUNTINGTON I,,H1II
HUSI FDO INV IMOB,FII HUSI,,HUSI
HUSKY SA,HUSKY,,JOIN
HYPERA SA,HYPERA,NM,HYPE
