TEPE,2022-03
TEPE,2022-02
TEPE,2022-01
TEPE,2021-12
TEPE,2021-11
TEPE,2021-10
TEPE,2021-09
TEPE,2021-08
TEPE,2021-07
TEPE,2021-06
TEPE,2021-05
TEPE,2021-04
TEPE,2021-03
TEPE,2021-02
TEPE,2021-01
TEPE,2020-12
TEPE,2020-11
TEPE,2020-10
TEPE,2020-09
TEPE,2020-08
TEPE,2020-07
TEPE,2020-06
TEPE,2020-05
TEPE,2020-04
TEPE,2020-03
TEPE,2020-02
TEPE,2020-01
TEPE,2019-12
TEPE,2019-11
TEPE,2019-10
TEPE,2019-09
TEPE,2019-08
TEPE,2019-07
TEPE,2019-06
TEPE,2019-05
TEPE,2019-04
TEPE,2019-03
TEPE,2019-02
TEPE,2019-01
TEPE,2018-12
TEPE,2018-11
TEPE,2018-10
TEPE,2018-09
TEPE,2018-08
TEPE,2018-07
TEPE,2018-06
TEPE,2018-05
TEPE,2018-04
TEPE,2018-03
TEPE,2018-02
TEPE,2018-01
TEPE,2017-12
TEPE,2017-11
TEPE,2017-10
TEPE,2017-09
TEPE,2017-08
TEPE,2017-07
TEPE,2017-06
TEPE,2017-05
TEPE,2017-04
TEPE,2017-03
TEPE,2017-02
TEPE,2017-01
TEPE,2016-12
TEPE,2016-11
TEPE,2016-10
TEPE,2016-09
TEPE,2016-08
TEPE,2016-07
TEPE,2016-06
TEPE,2016-05
TEPE,2016-04
TEPE,2016-03
TEPE,2016-02
TEPE,2016-01
TEPE,2015-12
TEPE,2015-11
TEPE,2015-10
TEPE,2015-09
TEPE,2015-08
TEPE,2015-07
TEPE,2015-06
TEPE,2015-05
TEPE,2015-04
TEPE,2015-03
TEPE,2015-02
TEPE,2015-01
TEPE,2014-12
TEPE,2014-11
TEPE,2014-10
TEPE,2014-09
TEPE,2014-08
TEPE,2014-07
TEPE,2014-06
TEPE,2014-05
TEPE,2014-04
TEPE,2014-03
TEPE,2014-02
TEPE,2014-01
TEPE,2013-12
