PIUM4,2003-04-15 00:00:00,PN,1,5e-05,10000,90,0.0,8.98,8.98,8.98,8.98,8.98
PIUM4,2002-11-13 00:00:00,PN,1,7.000000000000001e-05,20000,180,0.0,8.98,8.98,8.98,8.98,8.98
PIUM4,2002-02-15 00:00:00,PN,1,8e-05,40000,360,0.0,9.0,9.0,9.0,9.0,9.0
PIUM4,2002-02-07 00:00:00,PN,1,0.0001,100000,900,0.0,9.0,9.0,9.0,9.0,9.0
PIUM4,2000-08-25 00:00:00,PN,1,7.000000000000001e-05,1,0,0.0,9.6,9.6,9.6,9.6,9.6
PIUM4,2000-07-20 00:00:00,PN,1,8.999999999999999e-05,17665085,167818,0.00039,9.5,9.5,9.5,9.5,9.5
PIUM4,1998-08-31 00:00:00,PN,1,0.00014000000000000001,2499943,2500,1e-05,1.0,1.0,1.0,1.0,1.0
PIUM3,2002-02-15 00:00:00,ON,1,8e-05,30000,270,0.0,9.0,9.0,9.0,9.0,9.0
PIUM3,2002-02-07 00:00:00,ON,1,0.0001,50000,450,0.0,9.0,9.0,9.0,9.0,9.0
PIUM3,2002-02-06 00:00:00,ON,1,8e-05,10000,90,0.0,9.0,9.0,9.0,9.0,9.0
PIUM3,2000-08-25 00:00:00,ON,1,7.000000000000001e-05,1,0,0.0,9.6,9.6,9.6,9.6,9.6
PIUM3,2000-07-20 00:00:00,ON,1,8.999999999999999e-05,11688378,111040,0.00026,9.5,9.5,9.5,9.5,9.5
PIUM3,1998-08-31 00:00:00,ON,1,0.00014000000000000001,2945,3,0.0,1.0,1.0,1.0,1.0,1.0
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
