AMLC4,2003-03-26 00:00:00,PN,1,7.000000000000001e-05,10000,19,0.0,1.9,1.9,1.9,1.9,1.9
AMLC4,2003-01-14 00:00:00,PN,2,0.00012,1220000,2428,1e-05,1.99,1.99,1.99,1.99,1.99
AMLC4,2002-05-17 00:00:00,PN,1,0.0001,140000,287,0.0,2.05,2.05,2.05,2.05,2.05
AMLC4,2002-05-16 00:00:00,PN,1,8e-05,10000,20,0.0,2.01,2.01,2.01,2.01,2.01
AMLC4,2002-05-09 00:00:00,PN,1,7.000000000000001e-05,10000,5,0.0,0.49,0.49,0.49,0.49,0.49
AMLC4,2002-05-06 00:00:00,PN,1,8e-05,10000,5,0.0,0.5,0.5,0.5,0.5,0.5
AMLC4,2002-03-19 00:00:00,PN,1,7.000000000000001e-05,140000,308,0.0,2.2,2.2,2.2,2.2,2.2
AMLC4,2002-03-05 00:00:00,PN,1,6e-05,100000,220,0.0,2.2,2.2,2.2,2.2,2.2
AMLC4,2002-03-04 00:00:00,PN,1,6e-05,10000,22,0.0,2.2,2.2,2.2,2.2,2.2
AMLC4,2002-02-04 00:00:00,PN,1,8.999999999999999e-05,10000,20,0.0,2.0,2.0,2.0,2.0,2.0
AMLC4,2001-09-21 00:00:00,PN,1,6e-05,30000,15,0.0,0.5,0.5,0.5,0.5,0.5
AMLC4,2001-09-17 00:00:00,PN,1,6e-05,20000,26,0.0,1.3,1.3,1.3,1.3,1.3
AMLC4,2001-09-10 00:00:00,PN,3,0.00026,170000,227,0.0,1.31,1.3,1.4,1.33,1.4
AMLC4,2001-08-10 00:00:00,PN,1,8.999999999999999e-05,260000,338,0.0,1.3,1.3,1.3,1.3,1.3
AMLC4,2001-08-07 00:00:00,PN,1,8e-05,70000,91,0.0,1.3,1.3,1.3,1.3,1.3
AMLC4,2001-08-06 00:00:00,PN,1,0.0001,20000,26,0.0,1.3,1.3,1.3,1.3,1.3
AMLC4,2001-06-07 00:00:00,PN,1,6e-05,70000,91,0.0,1.3,1.3,1.3,1.3,1.3
AMLC4,2001-04-09 00:00:00,PN,1,8e-05,140000,182,0.0,1.3,1.3,1.3,1.3,1.3
AMLC4,2001-04-06 00:00:00,PN,1,6e-05,30000,39,0.0,1.3,1.3,1.3,1.3,1.3
AMLC4,2001-03-07 00:00:00,PN,1,7.000000000000001e-05,10000,13,0.0,1.3,1.3,1.3,1.3,1.3
AMLC4,2000-12-08 00:00:00,PN,1,6e-05,10000,13,0.0,1.25,1.25,1.25,1.25,1.25
AMLC4,2000-11-28 00:00:00,PN,2,0.00016,1230000,1476,0.0,1.2,1.2,1.2,1.2,1.2
AMLC4,2000-11-22 00:00:00,PN,1,8e-05,70000,84,0.0,1.2,1.2,1.2,1.2,1.2
AMLC4,2000-11-21 00:00:00,PN,1,7.000000000000001e-05,30000,36,0.0,1.2,1.2,1.2,1.2,1.2
AMLC4,2000-07-25 00:00:00,PN,2,0.00014000000000000001,1220000,1220,0.0,1.0,1.0,1.0,1.0,1.0
AMLC4,2000-07-18 00:00:00,PN,2,0.00014000000000000001,1220000,1244,0.0,1.02,1.02,1.02,1.02,1.02
AMLC4,2000-07-14 00:00:00,PN,1,8.999999999999999e-05,10970000,11189,2e-05,1.02,1.02,1.02,1.02,1.02
AMLC4,2000-07-06 00:00:00,PN,1,6e-05,90000,92,0.0,1.02,1.02,1.02,1.02,1.02
AMLC4,2000-03-28 00:00:00,PN,1,8e-05,50000,50,0.0,1.0,1.0,1.0,1.0,1.0
AMLC4,2000-03-27 00:00:00,PN,1,8e-05,100000,100,0.0,1.0,1.0,1.0,1.0,1.0
AMLC4,2000-03-20 00:00:00,PN,1,0.0001,70000,70,0.0,1.0,1.0,1.0,1.0,1.0
AMLC4,2000-02-18 00:00:00,PN,1,7.000000000000001e-05,10000,10,0.0,1.01,1.01,1.01,1.01,1.01
AMLC4,2000-02-16 00:00:00,PN,1,5e-05,40000,40,0.0,1.0,1.0,1.0,1.0,1.0
AMLC4,1999-05-28 00:00:00,PN,1,0.00013,20000,20,0.0,1.0,1.0,1.0,1.0,1.0
AML,1998-02-03 00:00:00,PN,1,0.00016,30000,30,0.0,1.0,1.0,1.0,1.0,1.0
AML,1997-10-02 00:00:00,PN,2,0.00021999999999999998,220000,927,0.0,4.2,4.2,4.5,4.21,4.5
AML,1997-09-09 00:00:00,PN,1,0.00017,30000,147,0.0,4.9,4.9,4.9,4.9,4.9
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
