BDEP4,1999-12-09 00:00:00,PN,1,7.000000000000001e-05,965000,5935,1e-05,6.15,6.15,6.15,6.15,6.15
BDEP3,2002-05-17 00:00:00,ON,3,0.00029,965000,1062,0.0,1.1,1.1,1.1,1.1,1.1
BDEP3,2000-01-18 00:00:00,ON,1,6e-05,4000,24,0.0,6.0,6.0,6.0,6.0,6.0
BDEP3,2000-01-11 00:00:00,ON,1,6e-05,180000,1080,0.0,6.0,6.0,6.0,6.0,6.0
BDEP3,1999-11-08 00:00:00,ON,1,7.000000000000001e-05,4000,24,0.0,6.0,6.0,6.0,6.0,6.0
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
