BEXC4,2003-01-20 00:00:00,PN,1,8e-05,2000,1159,0.0,579.3,579.3,579.3,579.3,579.3
BEXC4,2002-01-30 00:00:00,PN,1,7.000000000000001e-05,1000,925,0.0,925.2,925.2,925.2,925.2,925.2
BEXC4,2001-10-16 00:00:00,PN,1,6e-05,1000,1001,0.0,1001.0,1001.0,1001.0,1001.0,1001.0
BEXC4,2001-06-29 00:00:00,PN,1,8e-05,1000,700,0.0,700.0,700.0,700.0,700.0,700.0
BEXC4,2000-10-25 00:00:00,PN,1,7.000000000000001e-05,1000,650,0.0,650.01,650.01,650.01,650.01,650.01
BEXC4,2000-10-23 00:00:00,PN,1,8e-05,1000,650,0.0,650.0,650.0,650.0,650.0,650.0
BEXC4,2000-02-24 00:00:00,PN,1,7.000000000000001e-05,1000,672,0.0,672.01,672.01,672.01,672.01,672.01
BEXC4,2000-02-11 00:00:00,PN,1,5e-05,1000,600,0.0,600.0,600.0,600.0,600.0,600.0
BEXC4,1998-05-27 00:00:00,PN,1,8.999999999999999e-05,1689,493188,0.0005899999999999999,292.0,292.0,292.0,292.0,292.0
BEXC4,1998-04-23 00:00:00,PN INT,1,0.00010999999999999999,1,459,0.0,459.0,459.0,459.0,459.0,459.0
BEXC3,1998-05-27 00:00:00,ON,1,8.999999999999999e-05,1689,493188,0.0005899999999999999,292.0,292.0,292.0,292.0,292.0
BEX,1997-09-12 00:00:00,ON,1,0.00017,107,42800,7.000000000000001e-05,400.0,400.0,400.0,400.0,400.0
BEX,1997-09-17 00:00:00,PN,1,0.00015,10,3980,0.0,398.0,398.0,398.0,398.0,398.0
BEX,1997-09-12 00:00:00,PN,2,0.00034,30,11930,2e-05,405.0,394.0,405.0,397.66,394.0
BEX,1997-09-11 00:00:00,PN,1,0.00014000000000000001,10,4040,0.0,404.0,404.0,404.0,404.0,404.0
BEX,1997-09-10 00:00:00,PN,1,0.00018999999999999998,10,4040,1e-05,404.0,404.0,404.0,404.0,404.0
BEX,1997-09-09 00:00:00,PN,1,0.00017,20,7980,1e-05,399.0,399.0,399.0,399.0,399.0
BEX,1997-05-02 00:00:00,PN,1,0.00023,10,4000,1e-05,400.0,400.0,400.0,400.0,400.0
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
