SAPR,2022-03
SAPR,2022-02
SAPR,2022-01
SAPR,2021-12
SAPR,2021-11
SAPR,2021-10
SAPR,2021-09
SAPR,2021-08
SAPR,2021-07
SAPR,2021-06
SAPR,2021-05
SAPR,2021-04
SAPR,2021-03
SAPR,2021-02
SAPR,2021-01
SAPR,2020-12
SAPR,2020-11
SAPR,2020-10
SAPR,2020-09
SAPR,2020-08
SAPR,2020-07
SAPR,2020-06
SAPR,2020-05
SAPR,2020-04
SAPR,2020-03
SAPR,2020-02
SAPR,2020-01
SAPR,2019-12
SAPR,2019-11
SAPR,2019-10
SAPR,2019-09
SAPR,2019-08
SAPR,2019-07
SAPR,2019-06
SAPR,2019-05
SAPR,2019-04
SAPR,2019-03
SAPR,2019-02
SAPR,2019-01
SAPR,2018-12
SAPR,2018-11
SAPR,2018-10
SAPR,2018-09
SAPR,2018-08
SAPR,2018-07
SAPR,2018-06
SAPR,2018-05
SAPR,2018-04
SAPR,2018-03
SAPR,2018-02
SAPR,2018-01
SAPR,2017-12
SAPR,2017-11
SAPR,2017-10
SAPR,2017-09
SAPR,2017-08
SAPR,2017-07
SAPR,2017-06
SAPR,2017-05
SAPR,2017-04
SAPR,2017-03
SAPR,2017-02
SAPR,2017-01
SAPR,2016-12
SAPR,2016-11
SAPR,2016-10
SAPR,2016-09
SAPR,2016-08
SAPR,2016-07
SAPR,2016-06
SAPR,2016-05
SAPR,2016-04
SAPR,2016-03
SAPR,2016-02
SAPR,2016-01
SAPR,2015-12
SAPR,2015-11
SAPR,2015-10
SAPR,2015-09
SAPR,2015-08
SAPR,2015-07
SAPR,2015-06
SAPR,2015-05
SAPR,2015-04
SAPR,2015-03
SAPR,2015-02
SAPR,2015-01
SAPR,2014-12
SAPR,2014-11
SAPR,2014-10
SAPR,2014-09
SAPR,2014-08
SAPR,2014-07
SAPR,2014-06
SAPR,2014-05
SAPR,2014-04
SAPR,2014-03
SAPR,2014-02
SAPR,2014-01
SAPR,2013-12
SAPR,2013-11
SAPR,2013-10
SAPR,2013-09
SAPR,2013-08
SAPR,2013-07
SAPR,2013-06
SAPR,2013-05
SAPR,2013-04
SAPR,2013-03
SAPR,2013-02
SAPR,2013-01
SAPR,2012-12
SAPR,2012-11
SAPR,2012-10
SAPR,2012-09
SAPR,2012-08
SAPR,2012-07
SAPR,2012-06
SAPR,2012-05
SAPR,2012-04
SAPR,2012-03
SAPR,2012-02
SAPR,2012-01
SAPR,2011-12
SAPR,2011-11
SAPR,2011-10
SAPR,2011-09
SAPR,2011-08
SAPR,2011-07
SAPR,2011-06
SAPR,2011-05
SAPR,2011-04
SAPR,2011-03
SAPR,2011-02
SAPR,2011-01
SAPR,2010-12
SAPR,2010-11
SAPR,2010-10
SAPR,2010-09
SAPR,2010-08
SAPR,2010-07
SAPR,2010-06
SAPR,2010-05
SAPR,2010-04
SAPR,2010-03
SAPR,2010-02
SAPR,2010-01
SAPR,2009-12
SAPR,2009-11
SAPR,2009-10
SAPR,2009-09
SAPR,2009-08
SAPR,2009-07
SAPR,2009-06
SAPR,2009-05
SAPR,2009-04
SAPR,2009-03
SAPR,2009-02
SAPR,2009-01
SAPR,2008-12
SAPR,2008-11
SAPR,2008-10
SAPR,2008-09
SAPR,2008-08
SAPR,2008-07
SAPR,2008-06
SAPR,2008-05
SAPR,2008-04
SAPR,2008-03
SAPR,2008-02
SAPR,2008-01
SAPR,2007-12
SAPR,2007-11
SAPR,2007-10
SAPR,2007-09
SAPR,2007-08
SAPR,2007-07
SAPR,2007-06
SAPR,2007-05
SAPR,2007-04
SAPR,2007-03
SAPR,2007-02
SAPR,2007-01
SAPR,2006-12
SAPR,2006-11
SAPR,2006-10
SAPR,2006-09
SAPR,2006-08
SAPR,2006-07
SAPR,2006-06
SAPR,2006-05
SAPR,2006-04
SAPR,2006-03
SAPR,2006-02
SAPR,2006-01
SAPR,2005-12
SAPR,2005-11
SAPR,2005-10
SAPR,2005-09
SAPR,2005-08
SAPR,2005-07
SAPR,2005-06
SAPR,2005-05
SAPR,2005-04
SAPR,2005-03
SAPR,2005-02
SAPR,2005-01
SAPR,2004-12
SAPR,2004-11
SAPR,2004-10
SAPR,2004-09
SAPR,2004-08
SAPR,2004-07
SAPR,2004-06
SAPR,2004-05
SAPR,2004-04
SAPR,2004-03
SAPR,2004-02
SAPR,2004-01
SAPR,2003-12
SAPR,2003-11
SAPR,2003-10
SAPR,2003-09
SAPR,2003-08
SAPR,2003-07
SAPR,2003-06
SAPR,2003-05
SAPR,2003-04
SAPR,2003-03
SAPR,2003-02
SAPR,2003-01
SAPR,2002-12
SAPR,2002-11
SAPR,2002-10
SAPR,2002-09
SAPR,2002-08
SAPR,2002-07
SAPR,2002-06
SAPR,2002-05
