STRX,2022-03
STRX,2022-02
STRX,2022-01
STRX,2021-12
STRX,2021-11
STRX,2021-10
STRX,2021-09
STRX,2021-08
STRX,2021-07
STRX,2021-06
STRX,2021-05
STRX,2021-04
STRX,2021-03
STRX,2021-02
STRX,2021-01
STRX,2020-12
STRX,2020-11
STRX,2020-10
STRX,2020-09
STRX,2020-08
STRX,2020-07
STRX,2020-06
STRX,2020-05
STRX,2020-04
STRX,2020-03
STRX,2020-02
STRX,2020-01
STRX,2019-12
STRX,2019-11
STRX,2019-10
STRX,2019-09
STRX,2019-08
STRX,2019-07
STRX,2019-06
STRX,2019-05
STRX,2019-04
STRX,2019-03
STRX,2019-02
STRX,2019-01
STRX,2018-12
