BAAM4,2002-06-28 00:00:00,PN,1,5e-05,560000,4480,1e-05,8.0,8.0,8.0,8.0,8.0
BAAM4,2002-06-20 00:00:00,PN,1,6e-05,560000,2918,1e-05,5.21,5.21,5.21,5.21,5.21
BAAM4,2002-02-07 00:00:00,PN,1,0.0001,110000,1100,0.0,10.0,10.0,10.0,10.0,10.0
BAAM4,2001-12-04 00:00:00,PN,2,0.0001,260000,1170,0.0,4.5,4.5,4.5,4.5,4.5
BAAM4,2000-01-07 00:00:00,PN INT,1,7.000000000000001e-05,260000,1170,0.0,4.5,4.5,4.5,4.5,4.5
BAAM3,2002-06-28 00:00:00,ON,1,5e-05,690000,5520,1e-05,8.0,8.0,8.0,8.0,8.0
BAAM3,2002-06-20 00:00:00,ON,2,0.00012,990000,4455,1e-05,4.5,4.5,4.5,4.5,4.5
BAAM3,2001-07-03 00:00:00,ON,1,8e-05,10000,50,0.0,5.0,5.0,5.0,5.0,5.0
BAAM3,2000-02-14 00:00:00,ON INT,1,6e-05,260000,1300,0.0,5.0,5.0,5.0,5.0,5.0
BAAM3,2000-01-07 00:00:00,ON INT,1,7.000000000000001e-05,260000,1300,0.0,5.0,5.0,5.0,5.0,5.0
BAAM3,1998-05-05 00:00:00,ON,1,0.00015,20000,100,0.0,5.0,5.0,5.0,5.0,5.0
BAAM3,1998-04-24 00:00:00,ON,1,0.00013,20000,90,0.0,4.5,4.5,4.5,4.5,4.5
BAA,1997-01-08 00:00:00,ON INT,2,0.0003,3000,14,0.0,4.5,4.5,4.5,4.5,4.5
BAA,1997-01-08 00:00:00,PN INT,1,0.00015,2000,9,0.0,4.5,4.5,4.5,4.5,4.5
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
